DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
1.100458,0.07651808,1.630721,0.183868,-0.002583814,-0.01491303,0.0320267,0.9993724,-0.1813537,0.7127064,0.003142592,-0.7173594,0.1366451,0.09404472,-0.6766677,0.2582002,0.9382894,0.4825382,-0.3032195,-0.02135469,-0.09548226,-0.9478846
1.114414,0.07626174,1.632178,0.1893711,-0.004648077,-0.01652004,0.03339637,0.9992949,-0.1806527,0.7138456,0.0006938293,-0.7198743,0.1348593,0.1024518,-0.6731253,0.2508274,0.969474,0.5054054,-0.2677066,-0.0153834,-0.08810664,-0.9593403
1.128368,0.07595206,1.633794,0.1950887,-0.005838516,-0.01823927,0.03401576,0.9992378,-0.1792757,0.7157698,-0.0004258282,-0.7207123,0.1314853,0.1102333,-0.6716651,0.2422045,1.003861,0.5246986,-0.2280546,-0.006553884,-0.0903397,-0.9694261
1.142212,0.07546686,1.635629,0.2009747,-0.005550995,-0.01990696,0.03367152,0.9992193,-0.1774625,0.7176925,-0.001809548,-0.7236516,0.1337248,0.1022269,-0.6693248,0.2338825,1.036167,0.5415201,-0.1912588,0.002842061,-0.09717403,-0.9767135
1.156145,0.07501008,1.636888,0.2068695,-0.005207235,-0.02157024,0.03339902,0.9991958,-0.1756546,0.7197098,-0.003261815,-0.728342,0.1388372,0.09026963,-0.6649012,0.2257048,1.066671,0.5556006,-0.1596233,0.01198443,-0.1017402,-0.9818481
1.170069,0.0746354,1.637738,0.2128264,-0.003817684,-0.02283997,0.0329411,0.999189,-0.1741607,0.7214413,-0.004961273,-0.7341914,0.1453133,0.07842465,-0.6585565,0.2179259,1.095589,0.5687876,-0.1303186,0.0207473,-0.09865892,-0.9863331
1.184025,0.07411934,1.638581,0.2188441,-8.687919E-05,-0.02356374,0.03235161,0.9991987,-0.1728656,0.7231413,-0.005749193,-0.7402685,0.1510148,0.06916898,-0.6514696,0.2102514,1.122741,0.5776294,-0.1082751,0.02995967,-0.08894043,-0.9896811
1.197962,0.07363414,1.6395,0.2249463,0.003147486,-0.02405481,0.03282146,0.9991668,-0.1716049,0.7246625,-0.005894275,-0.7444377,0.1521273,0.06736045,-0.6466316,0.2034335,1.148425,0.5860947,-0.08655301,0.03772264,-0.08289048,-0.992076
1.211847,0.0730055,1.640633,0.2313768,0.005120574,-0.02443707,0.03340509,0.99913,-0.1701296,0.726037,-0.004037934,-0.7468213,0.1463332,0.07278772,-0.6446289,0.1971207,1.172429,0.5922415,-0.06184761,0.04584218,-0.07791051,-0.9939836
1.225773,0.07221557,1.641447,0.238002,0.004759904,-0.02479833,0.03384727,0.999108,-0.1684553,0.7271473,-0.002047001,-0.748966,0.1394342,0.07792962,-0.6430669,0.1917726,1.194043,0.598594,-0.03816072,0.05127816,-0.07720127,-0.9949645
1.239752,0.07133923,1.641895,0.2447278,0.003843348,-0.02492249,0.03372475,0.999113,-0.1667973,0.7279452,0.0006491477,-0.7511772,0.1321568,0.08254234,-0.6414469,0.1868269,1.213942,0.6052855,-0.01475776,0.05576764,-0.07807773,-0.9952769
1.253645,0.07041876,1.642051,0.2516617,0.003335117,-0.02490073,0.0337502,0.9991145,-0.1654045,0.7281016,0.005163624,-0.7529564,0.1249569,0.0861996,-0.6403218,0.1830682,1.228304,0.6100833,0.003895289,0.05838944,-0.07919728,-0.9951398
1.267612,0.06949639,1.641754,0.2586181,0.002505725,-0.02486129,0.03400955,0.9991091,-0.1645262,0.7278746,0.01001886,-0.7544916,0.1213674,0.08757623,-0.6390171,0.1796739,1.23982,0.6158502,0.01728406,0.06049167,-0.08002922,-0.9948052
1.281563,0.06849871,1.641019,0.2656793,0.001975471,-0.0247649,0.0338884,0.9991168,-0.1640593,0.7275112,0.01545988,-0.7547542,0.1192823,0.08998647,-0.6387647,0.1767278,1.247674,0.621919,0.02503722,0.06201036,-0.08109985,-0.99446
1.295584,0.06746497,1.639977,0.2727033,0.002441413,-0.02457267,0.03370262,0.9991268,-0.1639724,0.7263846,0.02288388,-0.7547761,0.1172456,0.0913908,-0.6389164,0.1741655,1.252456,0.6282531,0.02725985,0.0626162,-0.08092009,-0.9943783
1.309652,0.06637438,1.63833,0.2800338,0.003143527,-0.024075,0.03338872,0.9991475,-0.1639809,0.7250435,0.03046349,-0.7550801,0.1156897,0.09119691,-0.6388686,0.1716943,1.255132,0.6346667,0.02940688,0.06446121,-0.07779193,-0.9944488
