DeltaTime,MainCam_x,MainCam_y,MainCam_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,LeftController_x,LeftController_y,LeftController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,RightController_x,RightController_y,RightController_z,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w
0.863102,0.009767013,1.628262,0.4742749,-0.009436811,-0.01175821,0.01576239,0.9997621,-0.2706598,0.7094218,0.3939656,-0.6861924,0.1512592,0.07196278,-0.7078715,0.2101091,0.8553528,0.7349441,-0.4408861,-0.03280798,-0.05920444,-0.8950073
0.8770161,0.009509474,1.628968,0.4824222,-0.01048095,-0.01069883,0.01497526,0.9997757,-0.2698954,0.7147203,0.4290787,-0.6649991,0.1262198,0.09773153,-0.7295843,0.2161971,0.8298184,0.7198286,-0.4727051,-0.03820675,-0.08637891,-0.8761443
0.8909492,0.009208103,1.629894,0.490519,-0.01055715,-0.009555174,0.01391827,0.9998018,-0.266816,0.7208905,0.4639474,-0.6429732,0.0981308,0.1195878,-0.7501031,0.2216831,0.8074191,0.7033563,-0.4948516,-0.03949133,-0.112145,-0.8608053
0.9048576,0.009181177,1.630886,0.4984297,-0.00934319,-0.008416714,0.0127215,0.99984,-0.2628435,0.7272666,0.4974922,-0.6229879,0.07200655,0.1355674,-0.767022,0.2265298,0.7855594,0.6893682,-0.5167735,-0.04143136,-0.1263292,-0.8457361
0.918766,0.009177476,1.631904,0.5062777,-0.007495943,-0.007135105,0.01140887,0.9998814,-0.2526982,0.7378452,0.5325407,-0.6047221,0.04348852,0.1373563,-0.7832963,0.2312785,0.7676644,0.6642047,-0.5346093,-0.03902698,-0.1301686,-0.8341019
0.9327488,0.009239625,1.633209,0.5140052,-0.005227132,-0.00575585,0.00979795,0.9999218,-0.2471573,0.7467948,0.5637163,-0.5916077,0.02887685,0.1359768,-0.7941517,0.2359136,0.7483742,0.6433722,-0.560673,-0.04164216,-0.1218007,-0.8179708
0.946661,0.009415639,1.634223,0.5217302,-0.004386833,-0.004431774,0.007274378,0.9999541,-0.2407364,0.7584578,0.594874,-0.5805167,0.0203649,0.131701,-0.8032686,0.2411932,0.7312101,0.6164618,-0.5974678,-0.04718019,-0.1043596,-0.7936721
0.9605293,0.009623065,1.635144,0.5295254,-0.004333395,-0.003096423,0.003934303,0.9999781,-0.2349333,0.7718629,0.6273029,-0.5616307,0.01276333,0.1357417,-0.8160774,0.2465513,0.7167548,0.5900558,-0.6309369,-0.05215929,-0.09467909,-0.7682669
0.9744415,0.009919001,1.636293,0.5374036,-0.004231504,-0.001706449,0.00143449,0.9999886,-0.228828,0.7865854,0.6605197,-0.534735,0.003485223,0.1450453,-0.8324711,0.2520901,0.704761,0.5657319,-0.6551124,-0.05791856,-0.09161241,-0.7477168
0.9884453,0.01038086,1.637318,0.5454548,-0.005851,-0.0004566848,-0.0009246939,0.9999824,-0.2216172,0.8038749,0.6938503,-0.5012639,-0.004420328,0.1580964,-0.8507177,0.2578531,0.6975672,0.5403261,-0.6737679,-0.06444293,-0.08983587,-0.7306254
1.002413,0.01082338,1.638352,0.5539264,-0.007658941,0.0009547609,-0.003139601,0.9999653,-0.2137422,0.8214052,0.7252245,-0.4706427,-0.0112403,0.1683642,-0.8660385,0.2634489,0.6909506,0.5159197,-0.6916853,-0.07076287,-0.09110963,-0.7129257
1.016426,0.01135656,1.639729,0.5622928,-0.007899296,0.002194723,-0.004937417,0.9999542,-0.2054333,0.8376334,0.753893,-0.4474829,-0.01522688,0.1687834,-0.8780885,0.2685393,0.6848046,0.4917524,-0.71016,-0.07515524,-0.09357214,-0.6937353
1.030138,0.0120409,1.640987,0.570807,-0.007723497,0.003260274,-0.006330894,0.9999448,-0.197257,0.8530235,0.7804192,-0.4321385,-0.01526111,0.1606028,-0.88726,0.2731943,0.6831273,0.4665111,-0.7270367,-0.08007121,-0.09672457,-0.675019
1.04401,0.01267485,1.641963,0.5793592,-0.007082573,0.004607974,-0.007990634,0.9999324,-0.1883498,0.8689581,0.8046859,-0.4224552,-0.01648499,0.1484098,-0.8939991,0.2767261,0.6820214,0.4418572,-0.74492,-0.08678273,-0.09001549,-0.6553321
1.057915,0.0131411,1.642661,0.5879221,-0.006193175,0.006139558,-0.01075029,0.9999042,-0.1798947,0.8848436,0.8290228,-0.4093156,-0.0213561,0.1442315,-0.9006675,0.2797631,0.681375,0.4180437,-0.7620283,-0.09887366,-0.07544343,-0.6354882
1.071854,0.01376536,1.643099,0.5964802,-0.004186537,0.007343168,-0.01319918,0.9998772,-0.1707161,0.9021437,0.8520646,-0.3931097,-0.0290249,0.1458176,-0.9073916,0.2819982,0.6834872,0.3952774,-0.7762004,-0.1173468,-0.05233898,-0.6172547
1.085831,0.01453294,1.643852,0.6051687,-0.002353396,0.008470841,-0.01504456,0.9998482,-0.1608894,0.9214911,0.873909,-0.369547,-0.03846526,0.1505394,-0.9161296,0.2833012,0.6890087,0.3747483,-0.7853588,-0.1392117,-0.0270787,-0.6025764
1.099777,0.0153155,1.645019,0.614037,-0.001891281,0.00973394,-0.01710784,0.9998045,-0.1515495,0.9402082,0.8955401,-0.3455384,-0.04786994,0.1531551,-0.9245839,0.2847867,0.6921301,0.3545391,-0.7963914,-0.1525187,-0.0131853,-0.5850855
1.113737,0.01627128,1.646081,0.6230312,-0.003707586,0.0110328,-0.01846948,0.9997617,-0.1422531,0.9584382,0.9155885,-0.3232197,-0.0574859,0.1559034,-0.9316214,0.2857331,0.6973947,0.3355545,-0.8075156,-0.1603467,-0.007392805,-0.5675852
1.12767,0.01721149,1.646393,0.6320862,-0.006060838,0.01223192,-0.01937074,0.9997192,-0.1331631,0.9758486,0.9331125,-0.3044512,-0.06613493,0.1565948,-0.9372373,0.2861968,0.7044294,0.3188124,-0.8179318,-0.1596192,-0.01126855,-0.552614
1.141575,0.01825171,1.646033,0.6407983,-0.007201925,0.01285711,-0.02001121,0.9996911,-0.1244744,0.9918786,0.9499661,-0.2901109,-0.07495228,0.1523673,-0.9418079,0.2871533,0.710311,0.3028023,-0.8280713,-0.1572527,-0.01801744,-0.5378149
1.155466,0.01923833,1.645257,0.6494982,-0.006656866,0.01324395,-0.02033807,0.9996833,-0.1162727,1.006248,0.9635022,-0.2815067,-0.08563834,0.1435507,-0.9448879,0.2877169,0.7173349,0.2893506,-0.8374227,-0.1523866,-0.02544994,-0.524265
1.169352,0.02020438,1.644444,0.658132,-0.005209007,0.01304526,-0.02109788,0.9996787,-0.1089552,1.02039,0.9770498,-0.2709654,-0.09534391,0.1378897,-0.9478786,0.2880394,0.7248069,0.2789511,-0.8450538,-0.1506697,-0.02684716,-0.5123105
1.183353,0.02122867,1.643608,0.6670951,-0.004838228,0.01277585,-0.0224845,0.9996539,-0.1021587,1.0344,0.9915726,-0.2575676,-0.1030767,0.1364924,-0.9510015,0.2890678,0.7305754,0.2676151,-0.8521982,-0.1536426,-0.02544524,-0.4995044
1.197348,0.02246128,1.642817,0.6763595,-0.005759169,0.01240954,-0.02363867,0.999627,-0.09747662,1.045603,1.00208,-0.242562,-0.106727,0.148441,-0.9527531,0.2901177,0.7373882,0.2615581,-0.8569338,-0.1582153,-0.02446971,-0.4899324
1.211163,0.02378334,1.642117,0.6857103,-0.006973845,0.01230011,-0.02421953,0.9996067,-0.09203196,1.057531,1.014343,-0.2249296,-0.1106806,0.1627229,-0.9542944,0.2914001,0.7431017,0.2552246,-0.8617789,-0.1624019,-0.02429697,-0.4799712
1.225109,0.02526348,1.641039,0.6952356,-0.008724843,0.0121055,-0.0238695,0.9996037,-0.08711496,1.067113,1.024233,-0.2062442,-0.1141329,0.177119,-0.9555448,0.292604,0.7485446,0.2536181,-0.864452,-0.1647335,-0.02625195,-0.4742325
